日付,商品名,地域,売上(円)
2025-07-24,ライトプラン,札幌,4980
2025-07-24,プレミアムプラン,福岡,59600
2025-07-24,ライトプラン,東京,4980
2025-07-24,ライトプラン,大阪,4980
2025-07-24,オプション追加,札幌,3000
2025-07-25,スタンダードプラン,札幌,19600
2025-07-25,スタンダードプラン,札幌,9800
2025-07-25,初期構築パック,東京,50000
2025-07-25,保守サポート,東京,30000
2025-07-25,スタンダードプラン,福岡,19600
2025-07-25,オプション追加,東京,3000
2025-07-25,保守サポート,東京,30000
2025-07-25,保守サポート,札幌,15000
2025-07-25,プレミアムプラン,名古屋,59600
2025-07-25,保守サポート,名古屋,15000
2025-07-25,オプション追加,福岡,6000
2025-07-26,ライトプラン,札幌,4980
2025-07-26,ライトプラン,札幌,9960
2025-07-26,ライトプラン,札幌,9960
2025-07-26,ライトプラン,大阪,4980
2025-07-26,ライトプラン,東京,4980
2025-07-26,保守サポート,大阪,15000
2025-07-26,プレミアムプラン,大阪,29800
2025-07-26,ライトプラン,福岡,4980
2025-07-26,スタンダードプラン,大阪,19600
2025-07-27,スタンダードプラン,東京,9800
2025-07-27,ライトプラン,名古屋,4980
2025-07-27,ライトプラン,福岡,9960
2025-07-27,オプション追加,東京,3000
2025-07-27,オプション追加,札幌,3000
2025-07-27,ライトプラン,福岡,4980
2025-07-27,初期構築パック,東京,50000
2025-07-27,ライトプラン,福岡,4980
2025-07-27,オプション追加,福岡,3000
2025-07-28,スタンダードプラン,東京,19600
2025-07-28,プレミアムプラン,札幌,59600
2025-07-28,ライトプラン,札幌,4980
2025-07-28,ライトプラン,福岡,9960
2025-07-28,スタンダードプラン,札幌,9800
2025-07-28,ライトプラン,名古屋,4980
2025-07-28,初期構築パック,名古屋,50000
2025-07-28,オプション追加,大阪,6000
2025-07-29,保守サポート,札幌,15000
2025-07-29,保守サポート,東京,15000
2025-07-29,保守サポート,大阪,15000
2025-07-29,オプション追加,札幌,3000
2025-07-29,ライトプラン,大阪,4980
2025-07-29,プレミアムプラン,福岡,29800
2025-07-29,スタンダードプラン,大阪,19600
2025-07-29,スタンダードプラン,東京,9800
2025-07-29,保守サポート,東京,15000
2025-07-29,プレミアムプラン,東京,29800
2025-07-30,スタンダードプラン,福岡,9800
2025-07-30,オプション追加,東京,3000
2025-07-30,スタンダードプラン,札幌,9800
2025-07-30,保守サポート,東京,30000
2025-07-30,オプション追加,大阪,3000
2025-07-30,ライトプラン,大阪,4980
2025-07-30,オプション追加,札幌,3000
2025-07-30,ライトプラン,福岡,4980
2025-07-30,スタンダードプラン,大阪,19600
2025-07-30,スタンダードプラン,名古屋,19600
2025-07-30,ライトプラン,東京,9960
2025-07-31,保守サポート,大阪,30000
2025-07-31,オプション追加,福岡,3000
2025-07-31,保守サポート,大阪,15000
2025-07-31,スタンダードプラン,大阪,9800
2025-07-31,プレミアムプラン,名古屋,59600
2025-07-31,スタンダードプラン,大阪,9800
2025-07-31,スタンダードプラン,札幌,9800
2025-07-31,保守サポート,名古屋,15000
2025-07-31,ライトプラン,福岡,4980
2025-08-01,プレミアムプラン,札幌,29800
2025-08-01,ライトプラン,東京,4980
2025-08-01,ライトプラン,大阪,4980
2025-08-01,オプション追加,大阪,3000
2025-08-01,プレミアムプラン,札幌,59600
2025-08-01,オプション追加,札幌,6000
2025-08-02,スタンダードプラン,名古屋,19600
2025-08-02,ライトプラン,福岡,4980
2025-08-02,スタンダードプラン,東京,9800
2025-08-02,ライトプラン,福岡,4980
2025-08-02,オプション追加,札幌,6000
2025-08-02,スタンダードプラン,名古屋,19600
2025-08-02,ライトプラン,大阪,4980
2025-08-02,スタンダードプラン,札幌,9800
2025-08-02,オプション追加,名古屋,3000
2025-08-03,ライトプラン,札幌,9960
2025-08-03,スタンダードプラン,大阪,9800
2025-08-03,プレミアムプラン,札幌,29800
2025-08-03,ライトプラン,福岡,4980
2025-08-03,プレミアムプラン,名古屋,29800
2025-08-03,ライトプラン,福岡,4980
2025-08-03,スタンダードプラン,札幌,19600
2025-08-03,オプション追加,福岡,6000
2025-08-03,保守サポート,札幌,30000
2025-08-03,ライトプラン,名古屋,4980
2025-08-03,保守サポート,福岡,15000
2025-08-04,保守サポート,東京,15000
2025-08-04,プレミアムプラン,大阪,29800
2025-08-04,ライトプラン,名古屋,9960
2025-08-04,ライトプラン,札幌,4980
2025-08-04,ライトプラン,大阪,4980
2025-08-04,保守サポート,東京,30000
2025-08-04,スタンダードプラン,東京,9800
2025-08-04,オプション追加,札幌,3000
2025-08-04,ライトプラン,福岡,9960
2025-08-04,保守サポート,札幌,15000
2025-08-04,ライトプラン,東京,4980
2025-08-05,ライトプラン,大阪,9960
2025-08-05,保守サポート,札幌,15000
2025-08-05,保守サポート,札幌,15000
2025-08-05,ライトプラン,札幌,9960
2025-08-05,プレミアムプラン,東京,29800
2025-08-05,初期構築パック,札幌,50000
2025-08-05,プレミアムプラン,東京,29800
2025-08-05,オプション追加,札幌,3000
2025-08-05,スタンダードプラン,大阪,9800
2025-08-05,スタンダードプラン,名古屋,9800
2025-08-05,ライトプラン,名古屋,4980
2025-08-06,初期構築パック,大阪,50000
2025-08-06,保守サポート,大阪,15000
2025-08-06,ライトプラン,大阪,9960
2025-08-06,保守サポート,札幌,15000
2025-08-06,保守サポート,福岡,30000
2025-08-06,オプション追加,大阪,3000
2025-08-06,ライトプラン,福岡,4980
2025-08-06,保守サポート,大阪,15000
2025-08-06,ライトプラン,名古屋,9960
2025-08-06,スタンダードプラン,名古屋,9800
2025-08-06,スタンダードプラン,大阪,9800
2025-08-06,スタンダードプラン,福岡,9800
2025-08-06,保守サポート,札幌,15000
2025-08-06,ライトプラン,札幌,9960
2025-08-07,ライトプラン,福岡,4980
2025-08-07,保守サポート,札幌,15000
2025-08-07,初期構築パック,東京,100000
2025-08-07,プレミアムプラン,名古屋,29800
2025-08-07,オプション追加,札幌,3000
2025-08-07,オプション追加,福岡,3000
2025-08-08,オプション追加,大阪,3000
2025-08-08,プレミアムプラン,大阪,29800
2025-08-08,保守サポート,福岡,30000
2025-08-08,プレミアムプラン,東京,29800
2025-08-08,保守サポート,札幌,15000
2025-08-08,ライトプラン,東京,4980
2025-08-08,ライトプラン,福岡,4980
2025-08-08,プレミアムプラン,東京,29800
2025-08-08,ライトプラン,福岡,4980
2025-08-08,スタンダードプラン,東京,9800
2025-08-08,ライトプラン,東京,4980
2025-08-09,オプション追加,大阪,3000
2025-08-09,スタンダードプラン,大阪,9800
2025-08-09,スタンダードプラン,名古屋,9800
2025-08-09,初期構築パック,名古屋,50000
2025-08-09,スタンダードプラン,大阪,9800
2025-08-09,保守サポート,大阪,15000
2025-08-09,保守サポート,札幌,30000
2025-08-09,保守サポート,東京,15000
2025-08-09,ライトプラン,福岡,4980
2025-08-09,スタンダードプラン,福岡,9800
2025-08-09,スタンダードプラン,東京,9800
2025-08-09,ライトプラン,名古屋,4980
2025-08-09,ライトプラン,福岡,9960
2025-08-10,プレミアムプラン,東京,29800
2025-08-10,スタンダードプラン,札幌,9800
2025-08-10,保守サポート,大阪,15000
2025-08-10,ライトプラン,名古屋,4980
2025-08-10,プレミアムプラン,福岡,29800
2025-08-10,プレミアムプラン,東京,29800
2025-08-10,スタンダードプラン,名古屋,19600
2025-08-10,ライトプラン,東京,9960
2025-08-10,ライトプラン,福岡,9960
2025-08-10,保守サポート,札幌,30000
2025-08-11,ライトプラン,名古屋,4980
2025-08-11,スタンダードプラン,名古屋,9800
2025-08-11,オプション追加,大阪,6000
2025-08-11,オプション追加,札幌,6000
2025-08-11,ライトプラン,札幌,4980
2025-08-11,スタンダードプラン,大阪,9800
2025-08-11,ライトプラン,札幌,4980
2025-08-11,オプション追加,札幌,6000
2025-08-11,オプション追加,大阪,3000
2025-08-11,スタンダードプラン,福岡,9800
2025-08-11,オプション追加,名古屋,3000
2025-08-12,ライトプラン,札幌,9960
2025-08-12,ライトプラン,大阪,4980
2025-08-12,スタンダードプラン,大阪,19600
2025-08-12,プレミアムプラン,大阪,29800
2025-08-12,ライトプラン,東京,4980
2025-08-12,スタンダードプラン,福岡,9800
2025-08-12,ライトプラン,名古屋,4980
2025-08-12,ライトプラン,大阪,4980
2025-08-12,プレミアムプラン,名古屋,29800
2025-08-13,保守サポート,東京,30000
2025-08-13,保守サポート,名古屋,15000
2025-08-13,ライトプラン,東京,4980
2025-08-13,保守サポート,東京,15000
2025-08-13,プレミアムプラン,東京,29800
2025-08-13,ライトプラン,札幌,4980
2025-08-13,スタンダードプラン,東京,9800
2025-08-13,ライトプラン,福岡,4980
2025-08-13,プレミアムプラン,大阪,29800
2025-08-13,初期構築パック,東京,100000
2025-08-13,ライトプラン,福岡,4980
2025-08-14,オプション追加,東京,6000
2025-08-14,オプション追加,福岡,6000
2025-08-14,プレミアムプラン,福岡,29800
2025-08-14,保守サポート,東京,15000
2025-08-14,スタンダードプラン,札幌,9800
2025-08-14,スタンダードプラン,福岡,9800
2025-08-14,保守サポート,福岡,30000
2025-08-14,スタンダードプラン,大阪,9800
2025-08-14,保守サポート,大阪,15000
2025-08-14,ライトプラン,福岡,4980
2025-08-14,保守サポート,東京,15000
2025-08-14,ライトプラン,大阪,4980
2025-08-14,スタンダードプラン,名古屋,9800
2025-08-14,ライトプラン,大阪,4980
2025-08-15,ライトプラン,東京,4980
2025-08-15,スタンダードプラン,名古屋,19600
2025-08-15,スタンダードプラン,名古屋,9800
2025-08-15,オプション追加,札幌,3000
2025-08-15,プレミアムプラン,東京,29800
2025-08-15,プレミアムプラン,大阪,59600
2025-08-15,保守サポート,大阪,15000
2025-08-15,プレミアムプラン,札幌,29800
2025-08-15,ライトプラン,札幌,9960
2025-08-15,ライトプラン,東京,4980
2025-08-16,オプション追加,大阪,3000
2025-08-16,ライトプラン,名古屋,4980
2025-08-16,オプション追加,東京,3000
2025-08-16,ライトプラン,福岡,4980
2025-08-16,スタンダードプラン,札幌,19600
2025-08-16,ライトプラン,福岡,4980
2025-08-16,保守サポート,大阪,15000
2025-08-16,スタンダードプラン,福岡,9800
2025-08-16,保守サポート,福岡,15000
2025-08-16,スタンダードプラン,大阪,19600
2025-08-16,スタンダードプラン,札幌,9800
2025-08-16,オプション追加,札幌,3000
2025-08-17,ライトプラン,名古屋,4980
2025-08-17,ライトプラン,名古屋,4980
2025-08-17,オプション追加,福岡,6000
2025-08-17,保守サポート,福岡,30000
2025-08-17,オプション追加,福岡,6000
2025-08-17,ライトプラン,名古屋,4980
2025-08-17,ライトプラン,札幌,4980
2025-08-17,ライトプラン,福岡,4980
2025-08-17,スタンダードプラン,東京,19600
2025-08-17,スタンダードプラン,福岡,9800
2025-08-18,スタンダードプラン,札幌,19600
2025-08-18,スタンダードプラン,東京,9800
2025-08-18,ライトプラン,名古屋,4980
2025-08-18,オプション追加,札幌,3000
2025-08-18,ライトプラン,札幌,9960
2025-08-18,オプション追加,札幌,3000
2025-08-18,保守サポート,札幌,15000
2025-08-18,プレミアムプラン,東京,59600
2025-08-19,ライトプラン,札幌,4980
2025-08-19,ライトプラン,福岡,9960
2025-08-19,プレミアムプラン,福岡,29800
2025-08-19,ライトプラン,東京,4980
2025-08-19,スタンダードプラン,東京,9800
2025-08-19,スタンダードプラン,福岡,9800
2025-08-19,ライトプラン,札幌,4980
2025-08-19,プレミアムプラン,東京,29800
2025-08-19,初期構築パック,大阪,100000
2025-08-19,保守サポート,名古屋,15000
2025-08-20,ライトプラン,名古屋,4980
2025-08-20,ライトプラン,東京,4980
2025-08-20,ライトプラン,東京,4980
2025-08-20,スタンダードプラン,名古屋,9800
2025-08-20,ライトプラン,札幌,4980
2025-08-20,保守サポート,東京,30000
2025-08-20,保守サポート,大阪,15000
2025-08-20,スタンダードプラン,札幌,19600
2025-08-20,保守サポート,東京,15000
2025-08-20,スタンダードプラン,東京,9800
2025-08-21,ライトプラン,名古屋,4980
2025-08-21,ライトプラン,福岡,4980
2025-08-21,ライトプラン,名古屋,4980
2025-08-21,オプション追加,大阪,6000
2025-08-21,オプション追加,大阪,3000
2025-08-21,ライトプラン,東京,4980
2025-08-21,ライトプラン,名古屋,4980
2025-08-21,ライトプラン,札幌,4980
2025-08-21,オプション追加,札幌,3000
2025-08-22,ライトプラン,福岡,4980
2025-08-22,ライトプラン,福岡,9960
2025-08-22,プレミアムプラン,名古屋,29800
2025-08-22,ライトプラン,大阪,4980
2025-08-22,保守サポート,東京,30000
2025-08-22,保守サポート,名古屋,15000
2025-08-22,プレミアムプラン,札幌,29800
2025-08-23,ライトプラン,札幌,4980
2025-08-23,オプション追加,東京,3000
2025-08-23,プレミアムプラン,福岡,59600
2025-08-23,スタンダードプラン,名古屋,9800
2025-08-23,オプション追加,札幌,6000
2025-08-23,スタンダードプラン,福岡,19600
